0:0:0:0:0:0:0:1 - - [22/May/2021:15:08:06 +0530] "GET /hello_Doctor/Menu.jsp HTTP/1.1" 200 16472
0:0:0:0:0:0:0:1 - - [22/May/2021:15:08:06 +0530] "GET /hello_Doctor/ViewHospital.jsp HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [22/May/2021:15:08:47 +0530] "GET /hello_Doctor/Patience_History.jsp?patient_email=shaliniawasthi311%40gmail.com HTTP/1.1" 200 2341
0:0:0:0:0:0:0:1 - - [22/May/2021:15:09:09 +0530] "GET /hello_Doctor/Menu.jsp HTTP/1.1" 200 16472
0:0:0:0:0:0:0:1 - - [22/May/2021:15:09:10 +0530] "GET /hello_Doctor/ViewHospital.jsp HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [22/May/2021:15:09:16 +0530] "GET /hello_Doctor/BookAppointment.jsp?doctor_hospital=CIMS HTTP/1.1" 200 5143
0:0:0:0:0:0:0:1 - - [22/May/2021:15:09:38 +0530] "POST /hello_Doctor/Doctor_Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2021:15:09:38 +0530] "GET /hello_Doctor/Error.jsp HTTP/1.1" 200 1319
0:0:0:0:0:0:0:1 - - [22/May/2021:15:09:38 +0530] "GET /hello_Doctor/css/font-awesome.min.css HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [22/May/2021:15:09:50 +0530] "POST /hello_Doctor/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2021:15:09:50 +0530] "GET /hello_Doctor/Error.jsp HTTP/1.1" 200 1319
0:0:0:0:0:0:0:1 - - [22/May/2021:15:09:50 +0530] "GET /hello_Doctor/css/font-awesome.min.css HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [22/May/2021:15:09:58 +0530] "POST /hello_Doctor/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2021:15:09:58 +0530] "GET /hello_Doctor/Error.jsp HTTP/1.1" 200 1319
0:0:0:0:0:0:0:1 - - [22/May/2021:15:09:58 +0530] "GET /hello_Doctor/css/font-awesome.min.css HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [22/May/2021:15:10:17 +0530] "GET /hello_Doctor/Menu.jsp HTTP/1.1" 200 16472
0:0:0:0:0:0:0:1 - - [22/May/2021:15:10:17 +0530] "GET /hello_Doctor/ViewHospital.jsp HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [22/May/2021:15:10:54 +0530] "POST /hello_Doctor/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2021:15:10:54 +0530] "GET /hello_Doctor/Error.jsp HTTP/1.1" 200 1319
0:0:0:0:0:0:0:1 - - [22/May/2021:15:10:54 +0530] "GET /hello_Doctor/css/font-awesome.min.css HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [22/May/2021:15:11:12 +0530] "POST /hello_Doctor/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2021:15:11:12 +0530] "GET /hello_Doctor/Error.jsp HTTP/1.1" 200 1319
0:0:0:0:0:0:0:1 - - [22/May/2021:15:11:12 +0530] "GET /hello_Doctor/css/font-awesome.min.css HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [22/May/2021:15:11:27 +0530] "POST /hello_Doctor/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2021:15:11:27 +0530] "GET /hello_Doctor/Error.jsp HTTP/1.1" 200 1319
0:0:0:0:0:0:0:1 - - [22/May/2021:15:11:27 +0530] "GET /hello_Doctor/css/font-awesome.min.css HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [22/May/2021:15:11:49 +0530] "POST /hello_Doctor/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2021:15:11:49 +0530] "GET /hello_Doctor/Error.jsp HTTP/1.1" 200 1319
0:0:0:0:0:0:0:1 - - [22/May/2021:15:11:49 +0530] "GET /hello_Doctor/css/font-awesome.min.css HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [22/May/2021:15:12:23 +0530] "POST /hello_Doctor/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2021:15:12:23 +0530] "GET /hello_Doctor/Error.jsp HTTP/1.1" 200 1319
0:0:0:0:0:0:0:1 - - [22/May/2021:15:12:23 +0530] "GET /hello_Doctor/css/font-awesome.min.css HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [22/May/2021:15:13:37 +0530] "POST /hello_Doctor/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2021:15:13:37 +0530] "GET /hello_Doctor/Error.jsp HTTP/1.1" 200 1319
0:0:0:0:0:0:0:1 - - [22/May/2021:15:13:37 +0530] "GET /hello_Doctor/css/font-awesome.min.css HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [22/May/2021:15:14:39 +0530] "GET /hello_Doctor/Patience_History.jsp?patient_email=shaliniawasthi311%40gmail.com HTTP/1.1" 200 2341
0:0:0:0:0:0:0:1 - - [22/May/2021:15:14:45 +0530] "GET /hello_Doctor/Menu.jsp HTTP/1.1" 200 16472
0:0:0:0:0:0:0:1 - - [22/May/2021:15:14:45 +0530] "GET /hello_Doctor/ViewHospital.jsp HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [22/May/2021:15:14:47 +0530] "GET /hello_Doctor/BookAppointment.jsp?doctor_hospital=AIMS HTTP/1.1" 200 4761
0:0:0:0:0:0:0:1 - - [22/May/2021:15:14:52 +0530] "GET /hello_Doctor/Menu.jsp HTTP/1.1" 200 16472
0:0:0:0:0:0:0:1 - - [22/May/2021:15:14:53 +0530] "GET /hello_Doctor/ViewHospital.jsp HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [22/May/2021:15:16:48 +0530] "GET /hello_Doctor/DoctorIndex.jsp HTTP/1.1" 200 23857
0:0:0:0:0:0:0:1 - - [22/May/2021:15:16:56 +0530] "POST /hello_Doctor/Doctor_Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2021:15:16:56 +0530] "GET /hello_Doctor/Error.jsp HTTP/1.1" 200 1319
0:0:0:0:0:0:0:1 - - [22/May/2021:15:16:56 +0530] "GET /hello_Doctor/css/font-awesome.min.css HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [22/May/2021:15:18:38 +0530] "GET /hello_Doctor/DoctorIndex.jsp HTTP/1.1" 200 23857
0:0:0:0:0:0:0:1 - - [22/May/2021:15:18:47 +0530] "POST /hello_Doctor/Doctor_Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2021:15:18:47 +0530] "GET /hello_Doctor/Doctor_Menu.jsp HTTP/1.1" 200 4882
0:0:0:0:0:0:0:1 - - [22/May/2021:15:18:53 +0530] "GET /hello_Doctor/ViewAppointemet.jsp?name=Dr.AnushkaGupta HTTP/1.1" 200 2280
0:0:0:0:0:0:0:1 - - [22/May/2021:15:19:04 +0530] "GET /hello_Doctor/EditApponitmentView.jsp?patient_email=shaliniawasthi311@gmail.com HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [22/May/2021:15:19:27 +0530] "POST /hello_Doctor/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/May/2021:15:19:27 +0530] "GET /hello_Doctor/Menu.jsp HTTP/1.1" 200 16472
0:0:0:0:0:0:0:1 - - [22/May/2021:15:19:27 +0530] "GET /hello_Doctor/ViewHospital.jsp HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [22/May/2021:15:19:30 +0530] "GET /hello_Doctor/Patience_History.jsp?patient_email=shaliniawasthi311%40gmail.com HTTP/1.1" 200 2341
0:0:0:0:0:0:0:1 - - [22/May/2021:15:19:38 +0530] "GET /hello_Doctor/AddDoctor.jsp HTTP/1.1" 200 6786
0:0:0:0:0:0:0:1 - - [22/May/2021:15:19:45 +0530] "GET /hello_Doctor/AddHosptial.jsp HTTP/1.1" 200 4904
0:0:0:0:0:0:0:1 - - [22/May/2021:15:19:58 +0530] "GET /hello_Doctor/Menu.jsp HTTP/1.1" 200 16472
0:0:0:0:0:0:0:1 - - [22/May/2021:15:19:58 +0530] "GET /hello_Doctor/ViewHospital.jsp HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [22/May/2021:15:20:43 +0530] "GET /hello_Doctor/BookAppointment.jsp?doctor_hospital=CIMS HTTP/1.1" 200 5143
0:0:0:0:0:0:0:1 - - [22/May/2021:15:20:48 +0530] "GET /hello_Doctor/Menu.jsp HTTP/1.1" 200 16472
0:0:0:0:0:0:0:1 - - [22/May/2021:15:20:48 +0530] "GET /hello_Doctor/ViewHospital.jsp HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [22/May/2021:15:20:51 +0530] "GET /hello_Doctor/BookAppointment.jsp?doctor_hospital=CIMS HTTP/1.1" 200 5143
0:0:0:0:0:0:0:1 - - [22/May/2021:15:20:56 +0530] "GET /hello_Doctor/Menu.jsp HTTP/1.1" 200 16472
0:0:0:0:0:0:0:1 - - [22/May/2021:15:20:57 +0530] "GET /hello_Doctor/ViewHospital.jsp HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [22/May/2021:15:20:59 +0530] "GET /hello_Doctor/Patience_History.jsp?patient_email=shaliniawasthi311%40gmail.com HTTP/1.1" 200 2341
0:0:0:0:0:0:0:1 - - [22/May/2021:15:21:03 +0530] "GET /hello_Doctor/DownloadServlet?fileName=NIkil%20batch.docx HTTP/1.1" 200 12637
0:0:0:0:0:0:0:1 - - [22/May/2021:15:21:09 +0530] "GET /hello_Doctor/Menu.jsp HTTP/1.1" 200 16472
0:0:0:0:0:0:0:1 - - [22/May/2021:15:21:10 +0530] "GET /hello_Doctor/ViewHospital.jsp HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [22/May/2021:15:21:40 +0530] "GET /hello_Doctor/Patience_History.jsp?patient_email=shaliniawasthi311%40gmail.com HTTP/1.1" 200 2341
0:0:0:0:0:0:0:1 - - [22/May/2021:15:22:00 +0530] "GET /hello_Doctor/Menu.jsp HTTP/1.1" 200 16472
0:0:0:0:0:0:0:1 - - [22/May/2021:15:22:00 +0530] "GET /hello_Doctor/ViewHospital.jsp HTTP/1.1" 200 2572
